Distance_mi,Temperature_F,Wind_Chill_F,Humidity,Pressure_in,Visibility_mi,Wind_Speed_mph,Precipitation_in,HighLowSeverity
0.233,62,62,65,30.01,10,5,0,1
0.032,94,94,32,29.32,10,10,0,0
0.13,74,74,28,30.03,10,6,0,0
0.337,56,56,51,29.61,10,3,0,0
0.698,80,80,20,29.35,10,6,0,0
0.71,83,83,53,29.9,9,6,0,0
0.554,49,49,39,29.85,10,3,0,0
0.582,48,43,80,30.2,10,12,0,0
6.567,21,1.9,92,29.58,0.2,33.4,0.01,1
0.015,75,75,89,29.97,10,0,0,0
0.083,81,81,51,28.79,10,8,0,0
0.09,43,43,100,29.61,10,0,0,0
0.782,46,44,66,29.84,10,5,0,0
0.679,81,81,41,29.85,10,5,0,0
0.561,65,65,73,29.99,10,5,0,0
0.003,64,64,100,29.74,3,0,0,0
0.034,97,97,37,29.6,10,6,0,0
0.469,37,26,57,25.01,10,22,0,1
0.037,70,70,81,30.05,10,9,0,0
0.137,70,70,53,30.35,10,10,0,0
0.181,36,30,55,30.25,10,8,0,0
0.329,86,86,61,28.52,10,5,0,0
0.089,44,40,82,29.48,7,8,0.02,0
0.128,73,73,25,29.43,10,0,0,0
0.454,58,58,62,29.03,10,5,0,0
0.035,43,37,56,29.67,10,12,0,0
1.185,67,67,66,28.78,10,8,0,0
0.124,80,80,64,30.04,10,7,0,0
0.169,40,37,51,29.87,10,5,0,0
0.049,66,66,43,30.41,10,17,0,0
1.527,68,68,32,29.12,10,10,0,0
0.004,87,87,39,29.84,10,14,0,0
0.133,64,64,84,29.17,10,3,0,0
0.198,69,69,25,29.82,10,16,0,0
0.832,85,85,49,29.42,10,5,0,0
0.027,49,43,39,29.79,10,15,0,0
2.486,90,90,48,30.04,10,5,0,0
0.027,66,66,93,29.98,2,8,0,0
0.103,86,86,58,29.7,10,5,0,0
0.204,63,63,94,29.34,10,6,0,0
0.585,63,63,60,29.39,10,5,0,0
0.845,70,70,93,30.05,10,5,0,0
0.979,65,65,47,29.89,10,12,0,0
0.048,63,63,81,29.89,9,7,0,0
0.052,39,39,46,30.14,10,3,0,0
0.011,85,85,48,29.79,10,5,0,1
0.77,61,61,72,29.9,10,9,0,0
0.064,44,36,47,29.5,10,16,0,1
1.494,40,37,97,29.87,9,5,0,0
0.102,66,66,60,30.04,10,9,0,0
0.12,47,47,90,29.5,10,3,0,0
1.098,61,61,64,28.95,10,13,0,0
9.883,55,55,53,25.51,10,3,0,0
0.047,15,8,80,29.01,1,5,0,0
0.327,82,82,66,29.09,10,10,0,0
0.083,71,71,73,28.61,10,10,0,0
0.289,84,84,72,29.93,10,8,0,0
1.456,57,57,69,29.17,10,0,0,0
0.211,63,63,48,30.24,10,12,0,0
0.161,84,84,67,29.95,10,12,0,0
0.006,48,46,80,30.03,10,5,0,0
1.878,74,74,59,29.7,10,17,0,0
0.44,72,72,53,29.07,10,9,0,0
0.042,63,63,82,30.15,10,13,0,0
2.193,78,78,79,29.01,10,0,0,0
0.37,90,90,57,29.99,10,0,0,0
0.074,62,62,50,29.96,10,12,0,0
0.459,48,45,43,29.71,10,7,0,0
0.435,64,64,51,29.68,10,15,0,0
0.391,99,99,22,29.65,10,7,0,0
0.927,81,81,67,30.01,10,0,0,0
1.791,27,27,100,29.51,0.25,0,0,0
0.142,65,65,93,30.05,10,9,0.02,0
0.039,76,76,26,25.48,10,6,0,0
0.147,57,57,58,29.6,10,7,0,0
0.275,53,53,74,29.62,10,9,0,0
3.246,80,80,58,30.19,10,16,0,0
0.294,40,36,49,29.35,10,6,0,0
0.133,71,71,90,29.96,10,6,0,0
2.902,63,63,87,29.59,10,3,0,0
1.25,73,73,93,29.36,2,5,0.03,0
0.159,73,73,81,30.06,10,8,0,0
0.059,60,60,80,29.9,10,8,0,0
0.083,86,86,61,29.99,10,12,0,0
0.492,65,65,81,30.04,10,3,0,0
0.154,72,72,59,29.75,10,10,0,0
0.108,78,78,84,29.89,10,0,0,0
0.393,53,53,61,30.25,10,0,0,0
1.932,80,80,28,29.75,10,7,0,0
1.198,104,104,15,28.82,10,12,0,0
1.152,48,48,90,30.13,10,0,0,0
0.062,52,52,50,30.18,10,7,0,0
0.095,69,69,63,29.73,4,3,0,0
0.13,61,61,94,29.22,3,13,0,0
6.155,89,89,48,30,10,17,0,0
0.871,39.2,35.9,100,29.99,10,4.6,0.06,1
0.23,64,64,54,29.15,6,5,0,0
0.127,81,81,82,29.98,10,12,0.03,0
0.307,46,42,79,28.64,10,7,0,0
0.098,70,70,65,29.73,10,13,0,0
0.349,76,76,41,29.97,10,9,0,0
0.114,83,83,56,29.86,10,9,0,0
0.722,58,58,70,29.07,2,0,0,0
0.084,79,79,62,30.08,10,12,0,0
1.66,60,60,78,29.96,10,16,0,0
0.536,73,73,55,29.86,10,6,0,0
0.777,56,56,87,29.53,10,6,0,0
4.664,73,73,84,29.95,8,5,0.07,0
0.579,47,44,71,30.08,7,7,0,0
0.565,46,39,68,29.52,10,17,0,0
0.275,43,39,80,27.09,10,6,0,0
1.242,87,87,27,29.77,10,10,0,0
0.256,80,80,10,29.11,10,6,0,0
0.42,54,54,58,29.92,10,0,0,0
0.685,61,61,52,29.26,10,0,0,0
6.857,88,88,11,29.42,10,6,0,0
0.106,55,55,94,29.85,6,10,0,0
0.23,88,88,45,29.99,10,13,0,0
0.845,64,64,54,30.03,10,3,0,0
0.062,14,6,73,28.69,2,5,0,0
0.424,66,66,81,29.43,10,7,0,0
2.967,73,73,97,29.87,9,0,0,1
0.145,80,80,54,30.08,10,13,0,0
0.511,86,86,70,29.99,10,6,0,0
0.564,37,37,93,29.14,10,0,0,0
0.023,86,86,66,29.48,10,0,0,0
0.075,55,55,93,29.91,10,0,0,0
2.208,42,34,79,29.05,5,18,0.01,0
0.036,82,82,85,30.17,10,9,0,0
0.156,59,59,72,29.85,10,3,0,0
0.687,81,81,19,29.33,10,3,0,0
0.101,77,77,39,29.69,10,14,0,0
0.399,81,81,77,29.98,10,12,0.01,0
0.87,62,62,86,28.62,7,3,0.15,0
4.638,54,54,79,30.29,10,5,0,0
0.855,74,74,35,29.25,10,14,0,0
0.029,77,77,42,29.11,10,8,0,0
0.088,52,52,94,29.74,2,0,0,0
0.344,43,43,43,30.12,10,3,0,0
0.099,90,90,54,29.79,10,10,0,0
0.648,75,75,79,29.04,10,0,0,0
0.349,74,74,45,28.98,10,13,0,0
0.987,66,66,45,29.55,9,6,0,1
0.081,96,96,20,27.07,10,7,0,0
0.024,41,41,100,29.54,5,0,0,0
0.224,70,70,18,29.83,10,12,0,0
0.069,79,79,89,30.04,10,0,0,0
1.143,84,84,23,29.95,10,12,0,0
0.164,86,86,49,29.71,10,21,0,0
4.501,61,61,54,30,10,3,0,0
0.103,75,75,69,30.05,10,9,0,0
0.041,63,63,45,29.13,10,10,0,0
0.427,34,23,52,30.05,10,17,0,0
0.033,66,66,63,29.83,10,14,0,0
0.301,77,77,54,28.92,10,6,0,0
0.36,37,31,56,29.01,10,9,0,0
0.035,57,57,81,30.01,10,0,0,0
2.626,19,4,81,28.9,10,18,0,0
1.512,52,52,31,29.96,10,5,0,0
0.078,30,30,93,28.2,0.75,0,0.01,0
1.798,93,93,42,29.08,10,0,0,0
0.019,83,83,38,29.88,10,9,0,0
0.163,92,92,62,29.98,10,5,0,0
3.241,74,74,53,29.97,10,5,0,0
1.1,74,74,33,29.79,10,0,0,0
0.391,88,88,65,29.66,10,14,0,0
0.035,71,71,55,29.67,10,14,0,0
1.385,58,58,39,25.79,10,3,0,0
0.043,90,90,35,29.82,10,3,0,0
0.518,38,34,38,29.67,10,5,0,1
0.02,90,90,63,30.02,10,18,0,0
0.103,78,78,79,29.98,10,5,0,0
0.129,81,81,60,30.18,10,13,0,0
0.015,83,83,58,29.97,10,10,0,0
0.458,61,61,45,29.99,10,12,0,0
0.06,42,33,49,25.4,10,20,0,0
0.18,83,83,67,29.98,10,3,0,0
0.021,62,62,56,30.04,10,13,0,0
0.881,59,59,67,29.93,10,0,0,0
1.03,74,74,91,29.98,10,3,0,0
1.516,78,78,62,29.75,10,14,0,0
1.117,85,85,36,29.9,10,14,0,0
1.337,79,79,74,29.37,10,3,0.03,0
0.772,69,69,73,29.56,10,5,0,0
1.205,64,64,26,30.02,10,3,0,0
0.029,65,65,68,29.9,10,18,0,0
0.743,17.1,3,81,30.35,5,13.8,0,0
0.063,84,84,47,28.94,10,10,0,0
0.723,45,40,34,26.41,10,8,0,0
1.731,49,45,93,30.04,10,9,0,0
0.062,90,90,23,29.29,10,6,0,0
0.309,74,74,59,30.21,10,6,0,0
0.158,61,61,94,29.25,10,0,0,0
1.156,72,72,23,28.44,10,5,0,0
0.031,67,67,18,29.44,7,5,0,0
0.13,88,88,46,29.78,10,8,0,0
0.864,58,58,56,29.31,10,13,0,0
0.782,44,37,65,29.42,10,14,0,0
0.04,72,72,87,29.39,10,0,0,0
0.821,64,64,26,29.89,10,0,0,0
0.252,54,54,43,25.84,10,0,0,0
0.075,62,62,65,29.84,10,13,0,0
0.254,69,69,93,30.07,10,6,0,0
0.256,66,66,46,30.03,6,0,0,0
0.487,74,74,87,29.59,10,7,0,0
0.129,53,53,93,29.64,10,0,0,0
0.259,42,39,82,30,10,5,0.02,0
0.057,67,67,93,29.94,10,5,0,0
4.785,66,66,52,29.74,10,6,0,0
0.632,83,83,14,28.77,10,0,0,0
1.255,23,8.7,63,29.78,9,18.4,0,0
0.229,74,74,18,30.03,10,9,0,0
0.061,52,52,50,29.84,10,7,0,0
0.16,67,67,75,30.06,10,8,0,0
0.023,66,66,87,29.55,7,0,0,0
0.332,50,50,59,29.51,10,7,0,0
3.338,70,70,99,29.13,10,5,0,0
0.096,93,93,24,29,10,12,0,0
0.088,36,31,70,29.51,10,6,0,0
0.064,69,69,39,29.93,10,3,0,0
0.385,79,79,74,30.19,10,10,0,0
1.28,68,68,68,29.07,10,0,0,0
0.144,85,85,67,29.66,10,12,0,0
0.348,75,75,76,29.3,10,3,0,0
0.15,63,63,90,29.71,10,13,0,0
0.076,75,75,27,29.53,10,7,0,0
1.822,42,37,55,28.3,10,9,0,0
0.157,73,73,66,29.99,10,9,0,0
0.14,80,80,64,30.17,10,15,0,0
0.146,35.1,29.3,61,29.91,10,6.9,0,1
0.481,65,65,87,29.65,10,3,0,0
0.153,90,90,52,30.06,10,10,0,0
0.008,84,84,72,30.1,10,9,0,0
0.022,70,70,21,27.28,10,7,0,0
1.396,40,40,74,30.09,10,0,0,0
0.145,73,73,93,29.9,10,7,0,0
0.451,77,77,41,29.36,10,5,0,0
0.85,39,39,86,29.37,10,0,0,0
1.656,67,67,37,30.18,10,16,0,0
0.102,73,73,53,28.93,10,20,0,0
0.042,85,85,63,29.68,10,6,0,0
0.627,78,78,29,30.01,10,3,0,0
0.375,40,37,97,29.8,10,5,0,0
0.414,74,74,45,28.44,10,9,0,0
0.029,86,86,65,30.15,10,8,0,0
3.262,55,55,93,29.63,4,20,0.1,0
0.305,37,37,65,29.61,10,0,0,1
1.116,52,52,83,30.22,9,3,0,0
0.089,96,96,22,29.86,10,13,0,0
0.126,82,82,51,30.14,10,20,0,0
0.292,69,69,78,29.86,10,3,0,0
3.058,90,90,35,29.65,10,3,0,0
0.132,39,30,65,29.66,15,16,0,0
1.405,67,67,76,29.86,10,0,0,0
1.147,74,74,48,29.46,10,5,0,0
0.535,75,75,40,29.2,10,8,0,0
0.015,57,57,81,29.8,5,9,0.01,0
0.189,82,82,44,29.74,10,7,0,0
0.04,81,81,77,29.9,10,0,0,0
0.007,60,60,49,30.17,10,3,0,0
3.073,69,69,93,29.5,10,5,0,0
0.398,92,92,39,29.57,10,5,0,0
2.863,64,64,49,29.96,10,0,0,0
0.313,46,46,79,29.83,10,3,0,0
0.337,83,83,46,29.85,10,6,0,0
4.648,80,80,56,29.68,10,0,0,0
0.661,67,67,90,29.22,3,0,0.19,0
2.352,55,55,55,29.32,10,9,0,0
0.081,78,78,96,30.06,10,6,0,0
0.296,46,46,79,30.2,10,0,0,0
0.449,74,74,55,29.94,10,7,0,0
1.038,29,19,89,28.8,0.75,12,0,0
0.084,73,73,94,29.66,7,6,0,0
0.113,42,36,73,29.16,10,10,0,0
0.118,82,82,79,29.8,10,21,0.05,0
2.041,81,81,12,24.32,10,6,0,0
0.009,50,50,68,30.14,10,8,0,0
0.99,77,77,83,29.98,10,0,0,0
0.012,79,79,32,26.76,4,0,0,0
0.452,70,70,30,29.02,10,0,0,0
1.928,79,79,58,29.78,7,8,0,0
0.068,67,67,25,29.86,10,3,0,0
2.881,73,73,33,29.28,10,10,0,0
0.089,71,71,61,30.11,10,6,0,0
0.554,74,74,41,30.14,10,9,0,0
0.891,72,72,78,29.2,10,12,0,0
0.021,70,70,51,28.54,10,10,0,0
0.934,74,74,95,29.86,10,0,0,0
0.111,59,59,78,30.17,10,6,0,0
0.169,87,87,59,29.76,10,10,0,0
2.222,58,58,78,29.7,9,15,0,0
0.153,48,44,77,28.8,10,8,0,0
0.186,82,82,51,30.07,10,14,0,0
0.284,73,73,12,28.32,10,14,0,0
0.479,49,45,90,29.57,10,10,0,1
1.277,54,54,80,29.51,2,9,0.07,0
0.183,78,78,64,30.05,10,15,0,0
0.164,71,71,39,29.26,10,10,0,0
0.082,59,59,90,29.48,2,3,0.08,0
0.013,31,31,76,30.19,10,3,0,0
0.008,54,54,57,30.12,10,7,0,0
2.05,86,86,40,30.01,10,7,0,0
0.48,79,79,54,30.16,10,13,0,0
0.072,62,62,86,29.68,10,0,0,0
0.082,67,67,33,29.65,10,10,0,0
2.682,71,71,73,29.73,10,13,0,0
3.661,48,43,82,29.16,10,13,0,0
1.414,66,66,56,29.95,10,10,0,0
0.482,62,62,39,29.34,10,9,0,0
0.28,30,22,79,27.96,1,8,0,0
0.712,75,75,39,29.71,10,7,0,0
0.088,63,63,67,29.68,10,3,0,0
0.303,69,69,84,29.56,10,0,0,0
0.238,75,75,66,29.4,10,3,0,0
0.125,66,66,68,30.04,10,5,0,0
0.068,70,70,87,30.05,10,3,0,0
2.318,57,57,62,29.29,10,3,0,0
1.3,46,46,89,29.65,6,3,0,0
0.204,70,70,46,29.97,10,10,0,0
0.109,67,67,63,29.96,10,7,0,0
0.208,81,81,48,28.56,10,5,0,0
0.223,86,86,59,29.92,10,5,0,0
0.099,73,73,93,30.03,10,6,0,0
4.168,90,90,24,28.67,5,7,0,0
0.095,80,80,60,29.99,10,10,0,0
0.9,83,83,66,29.67,10,10,0,0
0.483,90,90,27,27,10,14,0,0
0.146,37,33,79,29.41,10,5,0,0
1.028,42,37,47,30.17,10,8,0,0
0.535,57,57,59,30.1,9,5,0,0
0.158,43,43,86,30,10,0,0,0
2.159,91,91,53,30.17,10,10,0,0
1.325,58,58,70,29.51,10,9,0,0
0.1,50,50,76,30.1,7,0,0,0
0.755,57,57,55,29.61,10,3,0,0
0.113,86,86,67,29.86,10,12,0,0
0.131,86,86,63,30.01,10,9,0,0
0.983,65,65,97,28.78,7,0,0,0
0.054,89,89,43,29.98,10,12,0,0
0.12,68,68,76,29.91,10,0,0,0
3.447,34,29,38,30.18,10,6,0,0
0.146,34,34,61,28.3,10,3,0,0
0.449,90,90,59,29.97,10,10,0,0
0.782,37,31,87,29.7,6,8,0,0
1.369,36,36,75,28.93,10,3,0,0
0.742,74,74,64,29.81,10,5,0,0
11.167,88,88,32,27.37,10,10,0,0
0.25,93,93,42,29.27,10,12,0,0
0.198,72,72,51,29.82,10,7,0,0
0.387,51,51,42,29.97,10,0,0,0
0.052,62,62,90,29.85,6,6,0,0
1.151,51,51,80,29.19,3,6,0.01,0
0.114,46,46,93,28.57,7,0,0,0
0.116,82,82,60,29.99,10,12,0,0
0.144,89,89,59,29.89,10,6,0,0
0.193,63,63,63,30.13,10,6,0,0
0.132,62,62,93,29.3,6,0,0,0
0.068,73,73,64,29,10,14,0,0
0.14,90,90,61,30.01,10,14,0,0
0.114,48,48,87,29.66,10,3,0,0
1.276,48,48,25,28.99,10,0,0,0
0.547,83,83,74,29.57,10,12,0,0
1.872,31,19,92,28.76,10,20,0,0
0.234,78,78,86,29.96,10,3,0.01,0
0.241,77,77,88,29.19,10,0,0,0
0.466,39,31,45,28.96,10,15,0,0
2.516,32,24,100,27.73,1,9,0.05,1
0.104,63,63,70,29.9,10,5,0,0
1.281,64,64,80,29.67,10,13,0,0
0.02,77,77,94,30.05,4,9,0,0
1.002,4,4,69,28.85,10,0,0,0
0.16,52,52,69,30.04,10,0,0,0
0.045,60,60,86,30.04,7,15,0,0
0.094,82,82,67,30.08,10,13,0,0
0.089,73,73,87,29.89,10,0,0,0
0.237,74,74,91,29.98,10,6,0,0
0.588,68,68,76,29.3,10,9,0.01,0
0.19,74,74,79,29.47,10,15,0.02,0
0.707,76,76,43,29.91,10,6,0,0
0.44,66,66,100,29.27,3,5,0,0
1.638,59,59,69,29.71,10,7,0,0
0.033,47,47,93,30,10,0,0,0
2.609,63,63,63,30.06,10,15,0,0
1.534,58,58,58,28.98,10,13,0,0
0.102,72,72,46,30,10,10,0,0
0.321,72,72,16,29.82,10,5,0,0
2.715,44,36,71,25.25,10,21,0,0
0.122,71,71,53,30.03,10,0,0,0
0.186,84,84,79,30.08,10,0,0,0
0.477,77,77,37,29.45,10,10,0,0
0.042,78,78,50,28.92,10,13,0,0
0.278,59,59,75,29.58,5,0,0,0
0.743,66,66,75,29.88,8,23,0.03,0
0.584,79,79,89,30.09,10,7,0,0
0.04,71,71,90,30.04,2,13,0,0
0.108,77,77,90,29.26,10,5,0,0
0.028,77,77,28,29.97,10,3,0,0
0.051,55,55,77,30.07,10,0,0,0
0.099,46,46,83,29.88,6,0,0,0
0.116,54,54,40,30.18,10,3,0,0
0.047,72,72,66,29.48,10,0,0,0
1.447,60,60,78,29.93,9,0,0,0
2.116,44,39,85,29.96,10,9,0.01,0
2.037,61,61,81,29.85,10,9,0,0
1.397,52,52,97,29.49,3,8,0.11,0
0.034,18,4.8,74,29.9,1.5,12.7,0,0
0.811,61,61,56,29.16,10,0,0,0
1.662,70,70,99,29.68,10,0,0,0
0.925,86,86,61,30.02,10,12,0,0
0.45,79,79,57,28.84,10,9,0,0
0.071,66,66,73,29.59,10,3,0,0
1.114,26,16,63,28.92,10,12,0,0
1.472,65,65,61,29.53,10,10,0,0
0.71,36,28,59,29.69,10,13,0,0
0.031,77,77,79,29.42,10,0,0,0
0.011,73,73,51,30.09,10,8,0,0
0.025,37,31,70,30.23,10,8,0,0
0.208,84,84,74,29.99,7,0,0.13,0
0.303,87,87,63,28.89,10,7,0,0
0.141,45,34,76,28.76,10,38,0.01,0
0.574,66,66,88,29.18,10,0,0,0
0.072,81,81,43,29.81,10,6,0,0
0.12,76,76,87,29.95,10,3,0,0
0.086,74,74,21,27.78,10,0,0,0
0.381,94,94,20,28.88,10,15,0,0
0.632,84,84,62,29.84,10,7,0,0
0.058,81,81,85,30.18,10,5,0,0
0.86,66,66,100,29.77,3,16,0.03,0
0.954,87,87,67,30.02,10,9,0,0
6.194,25,19,78,29.64,1,5,0,0
0.386,84,84,63,30.03,10,6,0,0
0.298,83,83,69,29.1,10,8,0,0
0.167,63,63,58,28.88,10,9,0,1
1.266,81,81,65,30.04,10,8,0,0
3.957,39,39,86,30.09,10,0,0,0
1.09,68,68,81,29.42,10,6,0,0
0.024,87,87,32,26.88,10,12,0,0
0.185,82,82,24,29.98,10,0,0,0
4.086,62,62,31,30.04,10,12,0,0
0.117,90,90,52,29.9,10,3,0,0
0.127,83,83,79,30.02,10,13,0,0
0.075,83,83,65,30.01,10,8,0,0
1.239,65,65,73,29.82,10,0,0,0
0.132,81,81,77,29.98,10,12,0.01,0
0.36,35,26,54,30.06,10,14,0,0
2.002,26,15,88,25.29,0.25,13,0.04,0
0.659,55,55,83,28.72,10,0,0.02,0
3.667,53,53,83,28.2,10,14,0,0
0.011,58,58,39,26.66,10,16,0,0
0.537,45,43,90,29.79,5,5,0.02,0
3.041,89,89,9,29,10,9,0,0
2.334,81,81,79,29.23,7,8,0,0
0.123,68,68,52,30.03,10,3,0,0
0.139,67,67,81,30.12,10,9,0,0
0.686,77,77,79,29.94,10,3,0,0
0.24,54,54,35,29.52,10,5,0,0
0.714,74,74,91,30.07,10,0,0.09,0
0.188,91,91,48,29.94,10,3,0,0
1.057,73,73,37,29.94,10,0,0,0
0.105,66,66,63,29.91,10,14,0,0
0.014,88,88,32,29.38,10,10,0,0
1.432,84,84,38,28.9,7,7,0,0
0.089,66,66,30,29.88,10,10,0,0
0.435,77,77,61,29.16,10,6,0,0
0.08,82,82,51,29.91,10,3,0,0
1.171,45,45,80,29.82,10,3,0,0
1.226,57,57,37,30.28,10,9,0,0
0.065,73,73,53,29.99,10,10,0,0
0.011,51,51,74,29.97,10,0,0,0
1.333,71,71,70,30,10,3,0,0
1.222,68,68,73,29.04,10,5,0,0
0.045,79,79,7,27.03,10,6,0,0
1.287,63,63,90,28.97,10,7,0,0
0.062,56,56,65,29.41,10,8,0,0
0.009,66,66,70,29.53,10,7,0,0
0.055,84,84,40,29.47,10,8,0,0
0.005,58,58,44,28.44,10,0,0,0
0.305,92,92,58,30.06,10,10,0,0
0.125,90,90,55,29.79,10,8,0,0
0.064,39,39,36,29.55,10,3,0,0
0.379,69,69,96,30.07,10,5,0,0
0.947,76,76,85,29.34,8,7,0.14,0
0.764,61,61,81,29.9,10,6,0,0
2.824,79,79,79,29.84,10,5,0,0
0.768,77,77,76,30.07,10,10,0,0
2.472,79,79,77,29.96,10,3,0,0
0.769,73,73,100,29.77,10,0,0,0
0.629,83,83,32,29.78,10,14,0,0
1.656,88,88,42,29.34,10,12,0,0
0.212,54,54,24,29.68,10,7,0,0
0.039,82,82,39,29.39,9,6,0,0
0.089,75,75,84,29.82,10,10,0,0
0.263,64,64,42,27.9,10,3,0,0
0.26,67,67,87,30.09,10,0,0,0
0.062,87,87,44,29.85,10,15,0,0
2.122,72,72,73,28.78,10,8,0,0
0.06,92,92,27,29.03,10,7,0,0
8.372,75,75,62,29.85,6,8,0,0
0.07,59,59,67,29.68,10,3,0,0
0.151,47,43,37,29.31,10,9,0,0
0.365,60,60,69,29.95,6,10,0,0
0.183,63,63,58,30.35,10,7,0,0
0.054,72,72,87,30.16,10,10,0,0
0.426,54,54,80,29.85,10,0,0,0
0.451,54,54,35,29.77,10,15,0,0
0.204,69,69,90,29.97,10,0,0,0
0.455,85,85,40,29.93,10,5,0,0
8.815,27,16,92,26.18,0.25,13,0.1,0
1.317,67,67,79,29.85,10,0,0,0
0.038,59,59,44,28.72,10,0,0,0
0.204,91,91,57,30.09,10,14,0,0
0.079,70,70,97,29.13,10,6,0,0
0.086,84,84,47,29.36,10,7,0,0
0.008,75,75,94,30.02,10,6,0.01,0
0.669,64,64,70,29.9,10,3,0,0
1.1,60,60,96,30.01,10,0,0,0
0.485,74,74,82,29.88,10,7,0,0
0.326,90,90,28,29.33,10,14,0,0
0.744,31,31,79,30.07,10,3,0,0
1.189,39,35,65,29.72,10,6,0,0
0.142,71,71,68,29.75,10,0,0,0
0.886,59,59,67,30.02,10,5,0,0
0.067,88,88,43,28.4,10,8,0,0
0.158,79,79,64,30.19,10,7,0,0
0.012,77,77,62,29.92,10,3,0,0
0.949,74,74,100,30.02,10,0,0,0
0.029,36,32,73,28.61,10,5,0,0
1.046,32,32,79,29.98,10,3,0,0
2.178,12,12,79,28.97,0.75,3,0,0
0.178,79,79,66,30.12,10,18,0,0
0.144,77,77,90,29.85,10,0,0,0
0.504,72,72,87,29.55,10,15,0.04,0
0.117,80,80,87,29.92,10,6,0,0
0.243,58,58,84,29.63,10,0,0,0
0.019,67,67,73,29.67,10,5,0,1
0.415,82,82,45,29.27,10,6,0,0
0.136,74,74,38,29.78,10,15,0,1
0.324,93,93,50,29.48,10,9,0,0
1.866,66,66,36,29.99,10,7,0,0
0.907,75,75,66,29.43,10,0,0,0
0.081,46,43,19,30.17,10,7,0,0
0.534,76,76,94,29.06,10,5,0.01,0
0.04,49,43,80,29.91,9,16,0,0
1.365,40,37,58,29.69,10,5,0,0
1.144,72,72,78,29.37,10,0,0,0
0.189,59,59,78,28.72,10,17,0,0
0.891,68,68,42,28.7,10,0,0,0
2.579,57,57,63,29.63,15,15,0,0
0.015,70,70,49,29.95,10,12,0,0
0.064,46,46,100,28.6,0,0,0,0
0.061,69,69,30,26.06,10,7,0,0
1.615,74,74,79,29.86,10,6,0,0
0.416,76,76,56,29.78,10,10,0,0
0.09,63,63,70,29.83,10,0,0,0
0.01,60,60,48,29.81,8,5,0,1
1.839,37,32,54,29.39,10,7,0,0
0.219,69,69,26,28.51,10,3,0,0
0.768,37,29,38,29.58,10,14,0,0
0.14,73,73,79,30.22,10,6,0,0
0.053,82,82,65,29.87,10,10,0,0
0.31,40,36,92,28.4,10,6,0,0
0.188,69,69,96,29.7,2,3,0,0
0.177,63,63,84,29.15,6,3,0,0
0.447,53,53,64,29.84,10,5,0,0
1.246,68,68,56,29.77,10,8,0,0
0.022,84,84,14,28.76,5,0,0,0
0.013,71,71,81,30.07,10,0,0,0
0.114,81,81,72,30.07,10,6,0,0
0.094,86,86,67,30.14,10,10,0,0
0.041,10,0,73,28.34,10,7,0,0
0.999,46,39,50,28.35,10,20,0,0
0.992,92,92,21,29.17,10,0,0,0
0.673,59,59,78,28.91,6,7,0,0
1.341,64,64,63,29.89,10,0,0,0
0.306,69,69,81,30.15,10,7,0,0
0.142,23,11.7,92,29.84,3,11.5,0.01,0
3.342,58,58,47,30.06,10,5,0,0
6.928,61,61,67,29.05,10,14,0,0
0.041,71,71,90,30.05,10,5,0,0
0.118,83,83,63,29.95,10,13,0,0
0.046,75,75,96,29.67,10,8,0,0
0.08,62,62,84,29.97,10,7,0,0
0.009,57,57,72,29.67,10,12,0,0
1.108,66,66,88,29.25,10,0,0,0
0.64,79,79,74,29.81,10,6,0,0
1.811,59,59,81,29.87,7,3,0,0
0.744,78,78,32,29.42,10,6,0,0
0.442,67,67,68,29.83,10,10,0,0
2.014,30,25,86,23.13,1,5,0,1
1.188,39,39,79,30.04,10,3,0,0
1.229,68,68,68,30.02,10,3,0,0
2.53,32,24,88,28.26,0.75,10,0,0
0.057,30,30,93,29.63,10,0,0,0
2.231,68,68,49,30.27,10,3,0,0
0.1,96,96,41,29.51,10,10,0,0
0.993,104,104,13,28.66,7,5,0,0
0.611,45,41,93,29.48,10,7,0.04,0
0.118,79,79,88,29.91,10,5,0,0
0.087,54,54,77,30.07,10,0,0,0
0.647,58,58,84,29.52,9,8,0,0
0.176,65,65,70,29.89,10,5,0,0
0.188,72,72,29,26.03,10,14,0,0
0.462,50,50,80,29.84,4,0,0.16,0
0.039,77,77,71,28.71,10,9,0,0
0.858,79,79,52,30.09,10,5,0,0
0.108,84,84,10,27.24,10,5,0,0
4.088,76,76,71,30.29,10,5,0,0
0.089,59,59,58,29.09,10,0,0,0
1.907,72,72,68,29.8,10,0,0,0
0.214,60,60,49,29.98,10,10,0,0
0.118,83,83,82,29.93,10,0,0,0
0.047,78,78,71,29.93,10,7,0,0
0.719,71,71,68,29.65,9,12,0,0
0.269,69,69,53,29.58,10,17,0,0
0.811,59,59,25,26.16,10,6,0,0
0.234,56,56,100,29.97,5,9,0.05,0
7.576,69,69,61,29.9,10,9,0,0
1.019,82,82,71,28.95,10,13,0,0
0.392,54,54,93,29.57,5,17,0.08,0
0.58,35,31,67,26.99,10,5,0,0
1.921,82,82,52,29.91,10,8,0,0
0.038,72,72,91,30.03,10,5,0.01,0
0.014,55,55,74,30.17,5,24,0,0
0.04,45,36,30,30.06,10,25,0,0
0.539,73,73,93,29.88,5,0,0.05,0
1.225,80,80,50,28.95,10,5,0,0
0.132,83,83,65,29.95,10,8,0,0
